User Pseudo Id,Cohort,Test Group,Playtime
1154,D0,1,9.336836
1155,D0,1,7.790071
1156,D0,0,13.442794
1157,D0,0,56.386615
1158,D0,0,3.149776
1159,D0,1,9.983665
1160,D0,0,3.459129
1161,D0,1,7.930686
1162,D0,0,17.773736
1163,D0,0,45.081169
1164,D0,1,101.327169
1165,D0,1,29.444781
1166,D0,0,41.115826
1167,D0,1,14.202115
1168,D0,1,44.096864
1169,D0,1,36.053686
1170,D0,1,19.067394
1171,D0,0,97.108719
1172,D0,1,82.96285
1173,D0,0,15.18642
1174,D0,0,1.827995
1175,D0,1,1.884241
1176,D0,0,9.758681
1177,D0,1,1.462396
1178,D0,1,15.045805
1179,D0,0,4.359065
1180,D0,0,78.7444
1181,D0,0,75.847731
1182,D0,1,5.427739
1183,D0,0,14.989559
1184,D0,0,30.09161
1185,D0,1,10.546125
1186,D0,1,8.577515
1187,D0,1,25.366946
1188,D0,1,8.071301
1189,D0,1,46.318581
1190,D0,0,0.787444
1191,D0,1,6.46829
1192,D0,0,78.378801
1193,D0,1,0
1194,D0,1,4.134081
1195,D0,1,44.012495
1196,D0,0,53.293085
1197,D0,1,16.255094
1198,D0,1,2.896669
1199,D0,1,1.603011
1200,D0,1,57.567781
1201,D0,0,3.37476
1202,D0,1,40.440874
1203,D0,0,3.93722
1204,D0,1,0.337476
1205,D0,0,33.7476
1206,D0,1,2.446701
1207,D0,1,0.618706
1208,D0,1,0.56246
1209,D0,0,58.580209
1210,D0,1,31.160284
1211,D0,1,7.649456
1212,D0,0,2.671685
1213,D0,1,4.837156
1214,D0,1,23.988919
1215,D0,0,3.740359
1216,D0,1,29.191674
1217,D0,0,19.742346
1218,D0,1,83.047219
1219,D0,0,31.835236
1220,D0,1,41.678286
1221,D0,1,0.28123
1222,D0,1,45.053046
1223,D0,1,5.202755
1224,D0,1,69.801286
1225,D0,0,70.532484
1226,D0,1,62.489306
1227,D0,0,18.336196
1228,D0,0,2.868546
1229,D0,1,101.158431
1230,D0,0,48.596544
1231,D0,1,4.837156
1232,D0,1,5.399616
1233,D0,0,15.945741
1234,D0,0,35.238119
1235,D0,1,32.285204
1236,D0,1,23.398336
1237,D0,1,3.177899
1238,D0,1,19.039271
1239,D0,1,170.762856
1240,D0,0,86.815701
1241,D0,1,10.208649
1242,D0,1,20.754774
1243,D0,0,150.73928
1244,D0,1,10.349264
1245,D0,0,19.208009
1246,D0,1,26.660604
1247,D0,0,38.865986
1248,D0,0,13.977131
1249,D0,1,78.660031
1250,D0,0,3.712236
1251,D0,1,16.59257
1252,D0,1,59.761375
1253,D0,0,8.661884
1254,D0,1,28.40423
1255,D0,0,117.779124
1256,D0,0,205.438515
1257,D0,1,17.773736
1258,D0,1,1.743626
1259,D0,1,6.383921
1260,D0,0,25.816914
1261,D0,1,20.81102
1262,D0,1,4.162204
1263,D0,1,9.477451
1264,D0,1,5.6246
1265,D0,0,47.52787
1266,D0,1,8.774376
1267,D0,0,37.487959
1268,D0,0,53.489946
1269,D0,1,62.573675
1270,D0,1,3.431006
1271,D0,0,4.49968
1272,D0,1,29.585396
1273,D0,0,6.046445
1274,D0,1,7.03075
1275,D0,0,9.702435
1276,D0,1,32.425819
1277,D0,0,6.524536
1278,D0,0,0.084369
1279,D0,1,31.863359
1280,D0,0,6.74952
1281,D0,1,3.009161
1282,D0,1,4.134081
1283,D0,0,95.815061
1284,D0,0,91.259135
1285,D0,1,9.84305
1286,D0,0,2.109225
1287,D0,0,9.224344
1288,D0,1,7.958809
1289,D0,1,9.618066
1290,D0,1,25.507561
1291,D0,0,20.951635
1292,D0,0,6.833889
1293,D0,1,15.242666
1294,D0,1,73.738506
1295,D0,0,94.127681
1296,D0,1,2.868546
1297,D0,0,169.525444
1298,D0,0,14.62396
1299,D0,0,18.758041
1300,D0,0,34.02883
1301,D0,1,17.380014
1302,D0,1,6.552659
1303,D0,0,41.90327
1304,D0,0,15.045805
1305,D0,1,12.570981
1306,D0,1,21.93594
1307,D0,1,17.351891
1308,D0,0,49.721464
1309,D0,0,3.571621
1310,D0,0,81.331716
1311,D0,0,73.822875
1312,D0,1,4.021589
1313,D0,0,5.6246
1314,D0,0,2.896669
1315,D0,0,55.261695
1316,D0,1,10.264895
1317,D0,1,35.378734
1318,D0,0,23.06086
1319,D0,1,9.84305
1320,D0,0,41.284564
1321,D0,1,15.805126
1322,D0,0,54.783604
1323,D0,0,15.889495
1324,D0,0,56.049139
1325,D0,1,220.062475
1326,D0,1,15.945741
1327,D0,1,5.399616
1328,D0,1,26.632481
1329,D0,1,9.28059
1330,D0,1,3.712236
1331,D0,1,15.327035
1332,D0,1,116.091744
1333,D0,0,24.382641
1334,D0,0,158.388736
1335,D0,1,14.539591
1336,D0,0,10.602371
1337,D0,1,12.036644
1338,D0,1,4.921525
1339,D0,1,10.96797
1340,D0,1,27.504294
1341,D0,0,4.78091
1342,D0,0,16.536324
1343,D0,1,0
1344,D0,1,11.81166
1345,D0,0,10.461756
1346,D0,0,156.167019
1347,D0,0,4.274696
1348,D0,0,5.568354
1349,D0,0,137.324609
1350,D0,0,7.649456
1351,D0,0,62.573675
1352,D0,0,74.863426
1353,D0,1,43.253174
1354,D0,0,25.535684
1355,D0,0,28.882321
1356,D0,0,51.268229
1357,D0,0,3.515375
1358,D0,1,130.350105
1359,D0,1,13.077195
1360,D0,0,4.555926
1361,D0,1,3.740359
1362,D0,0,117.751001
1363,D0,0,7.958809
1364,D0,0,2.671685
1365,D0,1,52.814994
1366,D0,0,33.831969
1367,D0,1,119.860226
1368,D0,1,68.113906
1369,D0,1,126.187901
1370,D0,0,0
1371,D0,1,17.914351
1372,D0,0,2.8123
1373,D0,0,19.320501
1374,D0,1,20.445421
1375,D0,1,65.80782
1376,D0,0,14.820821
1377,D0,0,8.071301
1378,D0,1,7.31198
1379,D0,0,2.334209
1380,D0,1,129.731399
1381,D0,1,14.0615
1382,D0,1,23.90455
1383,D0,0,115.669899
1384,D0,0,3.65599
1385,D0,0,36.334916
1386,D0,0,42.240746
1387,D0,0,10.180526
1388,D0,0,3.459129
1389,D0,0,55.12108
1390,D0,0,31.863359
1391,D0,1,6.890135
1392,D0,1,11.896029
1393,D0,1,36.925499
1394,D0,0,3.431006
1395,D0,1,3.149776
1396,D0,1,19.742346
1397,D0,0,48.315314
1398,D0,0,21.036004
1399,D0,0,2.109225
1400,D0,0,92.665285
1401,D0,1,26.632481
1402,D0,1,0.140615
1403,D0,1,6.383921
1404,D0,1,3.037284
1405,D0,1,1.321781
1406,D0,1,7.396349
1407,D0,0,12.036644
1408,D0,0,8.099424
1409,D0,1,1.546765
1410,D0,0,31.132161
1411,D0,1,7.086996
1412,D0,0,24.663871
1413,D0,0,29.388535
1414,D0,0,6.18706
1415,D0,1,13.920885
1416,D0,0,2.165471
1417,D0,1,12.37412
1418,D0,0,14.005254
1419,D0,0,12.599104
1420,D0,0,11.81166
1421,D0,1,7.930686
1422,D0,0,25.648176
1423,D0,0,1.743626
1424,D0,1,0
1425,D0,0,1.68738
1426,D0,1,48.005961
1427,D0,1,52.224411
1428,D0,1,13.020949
1429,D0,0,18.223704
1430,D0,0,107.654844
1431,D0,1,105.46125
1432,D0,0,29.669765
1433,D0,1,1.12492
1434,D0,1,14.539591
1435,D0,0,24.270149
1436,D0,0,4.162204
1437,D0,0,32.425819
1438,D0,1,23.567074
1439,D0,0,42.240746
1440,D0,0,8.99936
1441,D0,1,52.252534
1442,D0,1,3.177899
1443,D0,1,127.312821
1444,D0,1,21.514095
1445,D0,0,45.137415
1446,D0,0,195.17362
1447,D0,0,33.831969
1448,D0,1,10.489879
1449,D0,0,23.482705
1450,D0,0,29.24792
1451,D0,0,3.740359
1452,D0,0,36.138055
1453,D0,0,17.070661
1454,D0,0,24.945101
1455,D0,0,1.631134
1456,D0,0,18.617426
1457,D0,0,22.357785
1458,D0,1,6.974504
1459,D0,0,99.921019
1460,D0,0,16.226971
1461,D0,1,82.597251
1462,D0,1,7.508841
1463,D0,0,2.615439
1464,D0,0,4.865279
1465,D0,1,40.356505
1466,D0,1,229.286819
1467,D0,1,27.223064
1468,D0,1,15.383281
1469,D0,1,4.555926
1470,D0,0,2.24984
1471,D0,1,4.921525
1472,D0,0,11.474184
1473,D0,0,173.293926
1474,D0,1,0
1475,D0,0,10.96797
1476,D0,0,166.403791
1477,D0,0,4.359065
1478,D0,0,42.1845
1479,D0,1,5.962076
1480,D0,0,20.867266
1481,D0,0,21.007881
1482,D0,0,4.359065
1483,D0,0,34.02883
1484,D0,1,53.293085
1485,D0,0,4.696541
1486,D0,0,2.587316
1487,D0,0,33.831969
1488,D0,1,3.852851
1489,D0,1,10.12428
1490,D0,0,5.427739
1491,D0,0,4.359065
1492,D0,0,75.707116
1493,D0,0,4.977771
1494,D0,1,65.329729
1495,D0,1,6.18706
1496,D0,1,26.801219
1497,D0,0,41.143949
1498,D0,0,1.068674
1499,D0,1,8.211916
1500,D0,1,85.437674
1501,D0,0,19.208009
1502,D0,1,55.908524
1503,D0,1,2.671685
1504,D0,1,2.896669
1505,D0,1,11.2492
1506,D0,1,13.302179
1507,D0,0,75.594624
1508,D0,0,79.166245
1509,D0,0,10.827355
1510,D0,0,42.550099
1511,D0,0,3.290391
1512,D0,1,5.34337
1513,D0,1,9.055606
1514,D0,0,19.40487
1515,D0,1,4.162204
1516,D0,1,32.144589
1517,D0,1,8.015055
1518,D0,0,57.033444
1519,D0,1,75.735239
1520,D0,1,1.827995
1521,D0,1,7.790071
1522,D0,0,0
1523,D0,0,4.134081
1524,D0,0,8.071301
1525,D0,0,107.936074
1526,D0,0,7.03075
1527,D0,1,3.431006
1528,D0,0,0.56246
1529,D0,1,57.567781
1530,D0,0,23.567074
1531,D0,1,7.508841
1532,D0,1,101.80526
1533,D0,0,7.59321
1534,D0,0,17.633121
1535,D0,1,8.493146
1536,D0,0,153.55158
1537,D0,0,84.172139
1538,D0,1,51.240106
1539,D0,0,3.318514
1540,D0,0,18.223704
1541,D0,1,12.09289
1542,D0,0,9.421205
1543,D0,1,2.952915
1544,D0,0,43.787511
1545,D0,0,133.640496
1546,D0,0,19.629854
1547,D0,0,2.53107
1548,D0,1,1.265535
1549,D0,0,75.172779
1550,D0,1,29.669765
1551,D0,1,4.78091
1552,D0,1,20.951635
1553,D0,0,3.65599
1554,D0,1,72.55734
1555,D0,1,74.891549
1556,D0,0,1.603011
1557,D0,0,12.570981
1558,D0,1,4.49968
1559,D0,0,0
1560,D0,0,18.083089
1561,D0,0,21.457849
1562,D0,1,80.347411
1563,D0,0,68.142029
1564,D0,0,16.114479
1565,D0,0,40.159644
1566,D0,1,3.431006
1567,D0,1,28.123
1568,D0,0,54.221144
1569,D0,1,25.113839
1570,D0,0,5.708969
1571,D0,1,77.33825
1572,D0,1,21.09225
1573,D0,1,40.693981
1574,D0,0,14.0615
1575,D0,1,27.054326
1576,D0,1,72.894816
1577,D0,0,16.676939
1578,D0,1,100.061634
1579,D0,1,69.941901
1580,D0,0,3.796605
1581,D0,0,4.78091
1582,D0,0,3.852851
1583,D0,0,107.851705
1584,D0,1,86.253241
1585,D0,0,15.608265
1586,D0,1,6.271429
1587,D0,0,2.587316
1588,D0,0,78.125694
1589,D0,1,3.65599
1590,D0,1,9.28059
1591,D0,1,2.165471
1592,D0,1,33.831969
1593,D0,0,25.113839
1594,D0,0,33.241386
1595,D0,1,61.645616
1596,D0,1,3.993466
1597,D0,1,0.646829
1598,D0,1,42.971944
1599,D0,1,4.49968
1600,D0,1,57.314674
1601,D0,0,9.477451
1602,D0,0,3.037284
1603,D0,1,27.419925
1604,D0,1,24.045165
1605,D0,1,4.302819
1606,D0,0,3.290391
1607,D0,1,43.815634
1608,D0,0,3.712236
1609,D0,1,198.970225
1610,D0,0,32.707049
1611,D0,0,3.993466
1612,D0,0,27.785524
1613,D0,0,54.980465
1614,D0,1,4.077835
1615,D0,1,14.0615
1616,D0,1,78.46317
1617,D0,0,6.946381
1618,D0,1,16.086356
1619,D0,1,40.553366
1620,D0,0,3.37476
1621,D0,1,51.46509
1622,D0,0,7.790071
1623,D0,1,111.845171
1624,D0,1,33.803846
1625,D0,0,42.831329
1626,D0,0,1.743626
1627,D0,0,28.96669
1628,D0,1,21.514095
1629,D0,1,39.231585
1630,D0,0,17.71749
1631,D0,0,1.321781
1632,D0,1,41.987639
1633,D0,1,4.555926
1634,D0,1,31.694621
1635,D0,0,50.143309
1636,D0,1,25.113839
1637,D0,1,18.223704
1638,D0,1,20.164191
1639,D0,1,80.71301
1640,D0,0,18.786164
1641,D0,0,3.431006
1642,D0,1,76.691421
1643,D0,0,34.731905
1644,D0,0,12.880334
1645,D0,1,0
1646,D0,0,1.209289
1647,D0,1,0
1648,D0,0,5.146509
1649,D0,0,8.802499
1650,D0,1,40.862719
1651,D0,0,94.127681
1652,D0,1,0
1653,D0,0,10.039911
1654,D0,0,32.116466
1655,D0,1,9.421205
1656,D0,1,1.912364
1657,D0,1,2.868546
1658,D0,1,5.146509
1659,D0,0,4.274696
1660,D0,0,125.344211
1661,D0,0,32.819541
1662,D0,1,42.381361
1663,D0,0,0.646829
1664,D0,0,1.068674
1665,D0,0,37.769189
1666,D0,0,11.474184
1667,D0,0,0
1668,D0,1,3.571621
1669,D0,1,0
1670,D0,1,58.355225
1671,D0,1,4.837156
1672,D0,0,125.062981
1673,D0,1,15.130174
1674,D0,1,5.34337
1675,D0,1,12.233505
1676,D0,0,5.680846
1677,D0,1,9.28059
1678,D0,0,32.819541
1679,D0,1,2.671685
1680,D0,0,27.56054
1681,D0,1,35.15375
1682,D0,1,23.285844
1683,D0,0,20.107945
1684,D0,0,45.896736
1685,D0,1,73.541645
1686,D0,1,1.96861
1687,D0,0,36.222424
1688,D0,0,47.331009
1689,D0,0,3.177899
1690,D0,0,5.821461
1691,D0,1,24.242026
1692,D0,1,14.708329
1693,D0,1,17.380014
1694,D0,1,5.962076
1695,D0,0,21.65471
1696,D0,0,36.784884
1697,D0,0,18.139335
1698,D0,1,128.044019
1699,D0,0,133.106159
1700,D0,1,26.295005
1701,D0,0,66.454649
1702,D0,0,10.546125
1703,D0,1,18.420565
1704,D0,0,5.259001
1705,D0,0,25.816914
1706,D0,1,4.134081
1707,D0,0,3.290391
1708,D0,0,46.318581
1709,D0,1,51.46509
1710,D0,0,72.641709
1711,D0,1,12.570981
1712,D0,0,11.896029
1713,D0,1,82.062914
1714,D0,1,2.334209
1715,D0,0,3.37476
1716,D0,1,1.068674
1717,D0,1,4.021589
1718,D0,0,42.550099
1719,D0,0,5.680846
1720,D0,1,3.740359
1721,D0,0,16.451955
1722,D0,1,50.199555
1723,D0,1,110.298406
1724,D0,0,61.083156
1725,D0,1,12.795965
1726,D0,1,10.602371
1727,D0,1,29.472904
1728,D0,0,62.236199
1729,D0,1,19.179886
1730,D0,1,8.858745
1731,D0,1,0.056246
1732,D0,1,11.2492
1733,D0,1,101.186554
1734,D0,0,1.96861
1735,D0,0,56.724091
1736,D0,1,16.733185
1737,D0,1,35.99744
1738,D0,1,3.993466
1739,D0,0,81.641069
1740,D0,0,59.002054
1741,D0,1,0.646829
1742,D0,0,35.631841
1743,D0,1,30.429086
1744,D0,1,180.746521
1745,D0,0,9.505574
1746,D0,1,45.784244
1747,D0,0,29.444781
1748,D0,0,49.637095
1749,D0,1,3.290391
1750,D0,1,31.300899
1751,D0,0,129.843891
1752,D0,1,29.726011
1753,D0,0,37.487959
1754,D0,0,9.364959
1755,D0,1,11.614799
1756,D0,0,32.707049
1757,D0,0,29.332289
1758,D0,1,16.817554
1759,D0,1,2.896669
1760,D0,0,15.805126
1761,D0,0,15.270789
1762,D0,0,69.970024
1763,D0,1,6.327675
1764,D0,0,17.014415
1765,D0,0,31.21653
1766,D0,0,28.68546
1767,D0,0,3.177899
1768,D0,1,14.708329
1769,D0,1,29.726011
1770,D0,0,16.789431
1771,D0,0,8.633761
1772,D0,1,9.84305
1773,D0,0,21.007881
1774,D0,1,6.665151
1775,D0,0,29.52915
1776,D0,0,5.708969
1777,D0,0,32.200835
1778,D0,0,13.78027
1779,D0,0,41.200195
1780,D0,1,44.631201
1781,D0,0,15.411404
1782,D0,0,53.71493
1783,D0,0,72.332356
1784,D0,0,3.599744
1785,D0,1,12.795965
1786,D0,1,1.40615
1787,D0,0,27.419925
1788,D0,1,74.666565
1789,D0,1,28.179246
1790,D0,0,2.952915
1791,D0,1,73.907244
1792,D0,0,64.40167
1793,D0,0,72.894816
1794,D0,0,35.631841
1795,D0,0,9.84305
1796,D0,0,10.96797
1797,D0,1,11.53043
1798,D0,0,191.2364
1799,D0,0,23.34209
1800,D0,1,3.993466
1801,D0,1,7.87444
1802,D0,1,2.165471
1803,D0,1,64.12044
1804,D0,0,23.960796
1805,D0,0,26.576235
1806,D0,0,5.990199
1807,D0,1,5.06214
1808,D0,0,25.451315
1809,D0,1,25.254454
1810,D0,0,8.858745
1811,D0,0,30.37284
1812,D0,0,21.37348
1813,D0,1,112.154524
1814,D0,0,80.488026
1815,D0,1,0
1816,D0,0,2.193594
1817,D0,1,21.739079
1818,D0,0,13.555286
1819,D0,1,7.958809
1820,D0,1,1.68738
1821,D0,1,35.71621
1822,D0,1,1.181166
1823,D0,1,43.646896
1824,D0,1,119.663365
1825,D0,0,24.607625
1826,D0,1,14.005254
1827,D0,0,125.70981
1828,D0,0,101.580276
1829,D0,1,145.199049
1830,D0,1,3.712236
1831,D0,1,130.20949
1832,D0,0,47.865346
1833,D0,0,9.56182
1834,D0,0,2.390455
1835,D0,1,40.693981
1836,D0,1,103.830116
1837,D0,0,1.209289
1838,D0,1,16.676939
1839,D0,1,7.649456
1840,D0,1,8.296285
1841,D0,1,12.570981
1842,D0,1,37.206729
1843,D0,0,50.283924
1844,D0,1,7.03075
1845,D0,1,112.407631
1846,D0,0,14.708329
1847,D0,1,31.21653
1848,D0,0,33.325755
1849,D0,0,24.551379
1850,D0,1,7.227611
1851,D0,1,14.286484
1852,D0,0,9.28059
1853,D0,1,25.366946
1854,D0,0,53.855545
1855,D0,1,182.883869
1856,D0,1,26.660604
1857,D0,1,9.055606
1858,D0,0,8.774376
1859,D0,1,4.921525
1860,D0,0,58.21461
1861,D0,0,98.289885
1862,D0,0,131.418779
1863,D0,1,19.911084
1864,D0,0,23.426459
1865,D0,0,69.238826
1866,D0,0,36.981745
1867,D0,1,17.014415
1868,D0,0,13.836516
1869,D0,1,26.379374
1870,D0,1,7.649456
1871,D0,0,2.165471
1872,D0,1,25.732545
1873,D0,0,115.163685
1874,D0,1,4.162204
1875,D0,1,14.0615
1876,D0,1,3.459129
1877,D0,1,17.914351
1878,D0,0,50.143309
1879,D0,1,3.37476
1880,D0,0,4.865279
1881,D0,1,11.333569
1882,D0,0,8.99936
1883,D0,1,43.534404
1884,D0,0,2.334209
1885,D0,0,174.221985
1886,D0,1,9.646189
1887,D0,1,6.243306
1888,D0,1,5.06214
1889,D0,1,158.135629
1890,D0,1,0.337476
1891,D0,1,102.002121
1892,D0,0,31.300899
1893,D0,1,2.052979
1894,D0,1,8.015055
1895,D0,1,33.7476
1896,D0,0,1.546765
1897,D0,1,22.076555
1898,D0,1,32.003974
1899,D0,0,84.369
1900,D0,0,16.536324
1901,D0,0,4.415311
1902,D0,0,7.649456
1903,D0,0,20.023576
1904,D0,1,29.022936
1905,D0,0,15.805126
1906,D0,0,31.075915
1907,D0,1,6.74952
1908,D0,1,11.671045
1909,D0,0,1.321781
1910,D0,0,92.52467
1911,D0,1,13.555286
1912,D0,1,0.140615
1913,D0,1,3.599744
1914,D0,0,1.462396
1915,D0,0,61.8706
1916,D0,1,222.874775
1917,D0,1,18.223704
1918,D0,1,2.052979
1919,D0,0,1.321781
1920,D0,1,24.129534
1921,D0,0,50.846384
1922,D0,0,6.046445
1923,D0,0,213.17234
1924,D0,1,21.570341
1925,D0,1,6.46829
1926,D0,0,197.648444
1927,D0,1,42.971944
1928,D0,0,26.238759
1929,D0,0,3.65599
1930,D0,0,5.708969
1931,D0,1,29.107305
1932,D0,0,12.177259
1933,D0,1,29.81038
1934,D0,0,56.52723
1935,D0,0,20.107945
1936,D0,0,24.888855
1937,D0,1,20.051699
1938,D0,1,0.899936
1939,D0,0,12.93658
1940,D0,0,76.719544
1941,D0,0,8.521269
1942,D0,0,27.082449
1943,D0,0,11.81166
1944,D0,0,152.201676
1945,D0,0,27.335556
1946,D0,1,6.890135
1947,D0,0,194.245561
1948,D0,1,5.765215
1949,D0,0,4.865279
1950,D0,1,2.53107
1951,D0,0,6.665151
1952,D0,0,22.273416
1953,D0,0,59.33953
1954,D0,0,2.868546
1955,D0,1,205.944729
1956,D0,0,99.892896
1957,D0,0,57.314674
1958,D0,1,4.977771
1959,D0,1,36.784884
1960,D0,1,136.255935
1961,D0,1,5.821461
1962,D0,1,7.086996
1963,D0,0,1.321781
1964,D0,0,119.578996
1965,D0,1,81.134855
1966,D0,1,12.852211
1967,D0,0,1.631134
1968,D0,1,0
1969,D0,0,3.009161
1970,D0,0,15.411404
1971,D0,0,42.521976
1972,D0,1,19.882961
1973,D0,0,107.008015
1974,D0,0,15.973864
1975,D0,0,0.140615
1976,D0,1,19.348624
1977,D0,0,23.679566
1978,D0,1,0.478091
1979,D0,0,27.785524
1980,D0,1,1.96861
1981,D0,0,74.469704
1982,D0,0,6.383921
1983,D0,1,96.686874
1984,D0,0,8.661884
1985,D0,1,165.785085
1986,D0,0,7.227611
1987,D0,0,99.358559
1988,D0,1,9.055606
1989,D0,1,77.844464
1990,D0,1,206.98528
1991,D0,1,6.046445
1992,D0,0,43.365666
1993,D0,1,43.084436
1994,D0,0,3.318514
1995,D0,1,4.274696
1996,D0,0,2.052979
1997,D0,0,8.577515
1998,D0,0,15.945741
1999,D0,1,3.740359
2000,D0,1,3.09353
2001,D0,0,7.958809
2002,D0,1,1.884241
2003,D0,1,8.71813
2004,D0,0,21.851571
2005,D0,0,95.05574
2006,D0,1,14.005254
2007,D0,1,81.472331
2008,D0,0,17.773736
2009,D0,1,1.40615
2010,D0,1,7.536964
2011,D0,0,9.364959
2012,D0,0,2.952915
2013,D0,1,14.539591
2014,D0,0,43.112559
2015,D0,0,55.96477
2016,D0,1,162.691555
2017,D0,1,0
2018,D0,0,13.358425
2019,D0,0,25.170085
2020,D0,0,6.693274
2021,D0,0,34.31006
2022,D0,1,45.643629
2023,D0,0,10.742986
2024,D0,0,0.618706
2025,D0,0,76.972651
2026,D0,1,6.890135
2027,D0,1,77.61948
2028,D0,0,13.21781
2029,D0,1,3.09353
2030,D0,0,48.849651
2031,D0,0,21.710956
2032,D0,0,53.293085
2033,D0,0,13.414671
2034,D0,1,8.858745
2035,D0,1,25.507561
2036,D0,1,20.023576
2037,D0,1,1.490519
2038,D0,0,10.40551
2039,D0,1,3.852851
2040,D0,0,0.140615
2041,D0,0,4.21845
2042,D0,1,8.577515
2043,D0,1,176.134349
2044,D0,1,2.671685
2045,D0,1,7.086996
2046,D0,0,5.962076
2047,D0,0,5.06214
2048,D0,1,34.506921
2049,D0,1,76.128961
2050,D0,1,8.240039
2051,D0,0,62.939274
2052,D0,1,5.680846
2053,D0,0,9.083729
2054,D0,1,13.414671
2055,D0,0,184.627495
2056,D0,1,3.880974
2057,D0,1,34.788151
2058,D0,0,57.65215
2059,D0,1,9.899296
2060,D0,0,44.856185
2061,D0,0,44.349971
2062,D0,0,25.929406
2063,D0,0,6.946381
2064,D0,1,5.005894
2065,D0,1,25.676299
2066,D0,1,3.149776
2067,D0,0,3.234145
2068,D0,1,28.460476
2069,D0,0,11.727291
2070,D0,1,74.047859
2071,D0,1,2.756054
2072,D0,0,13.836516
2073,D0,1,5.849584
2074,D0,0,56.667845
2075,D0,0,15.18642
2076,D0,0,5.005894
2077,D0,1,4.415311
2078,D0,1,0.759321
2079,D0,1,39.175339
2080,D0,0,4.443434
2081,D0,1,12.09289
2082,D0,1,37.909804
2083,D0,1,55.542925
2084,D0,1,4.443434
2085,D0,0,3.37476
2086,D0,1,94.071435
2087,D0,1,52.30878
2088,D0,0,97.727425
2089,D0,1,16.451955
2090,D0,0,42.550099
2091,D0,1,1.884241
2092,D0,0,1.96861
2093,D0,1,3.318514
2094,D0,0,83.750294
2095,D0,0,26.857465
2096,D0,0,13.020949
2097,D0,0,13.077195
2098,D0,0,8.240039
2099,D0,1,62.911151
2100,D0,1,21.879694
2101,D0,0,4.415311
2102,D0,0,12.739719
2103,D0,1,214.072276
2104,D0,0,18.223704
2105,D0,0,5.990199
2106,D0,0,1.265535
2107,D0,1,98.936714
2108,D0,1,3.37476
2109,D0,1,128.015896
2110,D0,1,10.264895
2111,D0,1,30.65407
2112,D0,1,0.421845
2113,D0,1,92.018456
2114,D0,1,4.921525
2115,D0,1,7.536964
2116,D0,1,81.753561
2117,D0,1,158.276244
2118,D0,0,0.646829
2119,D0,0,77.282004
2120,D0,0,12.992826
2121,D0,0,2.587316
2122,D0,1,4.302819
2123,D0,1,3.599744
2124,D0,0,15.411404
2125,D0,0,3.318514
2126,D0,0,25.451315
2127,D0,1,6.46829
2128,D0,1,44.490586
2129,D0,1,19.461116
2130,D0,1,4.78091
2131,D0,1,28.066754
2132,D0,1,24.129534
2133,D0,1,19.12364
2134,D0,0,13.583409
2135,D0,1,0
2136,D0,1,4.302819
2137,D0,1,67.017109
2138,D0,1,67.073355
2139,D0,0,5.680846
2140,D0,1,36.897376
2141,D0,1,11.727291
2142,D0,0,18.054966
2143,D0,0,64.542285
2144,D0,0,50.565154
2145,D0,0,5.680846
2146,D0,0,44.349971
2147,D0,0,66.229665
2148,D0,1,10.911724
2149,D0,1,16.255094
2150,D0,0,23.848304
2151,D0,0,6.243306
2152,D0,0,29.754134
2153,D0,1,3.796605
2154,D0,1,31.272776
2155,D0,0,21.317234
2156,D0,1,6.833889
2157,D0,0,2.615439
2158,D0,0,1.743626
2159,D0,0,23.117106
2160,D0,1,6.805766
2161,D0,0,50.115186
2162,D0,0,3.177899
2163,D0,1,8.858745
2164,D0,1,19.742346
2165,D0,0,5.708969
2166,D0,0,30.175979
2167,D0,1,6.946381
2168,D0,1,7.255734
2169,D0,1,2.24984
2170,D0,0,18.617426
2171,D0,0,49.721464
2172,D0,0,87.940621
2173,D0,0,2.306086
2174,D0,0,33.972584
2175,D0,0,5.259001
2176,D0,1,65.385975
2177,D0,0,17.71749
2178,D0,0,8.015055
2179,D0,1,27.701155
2180,D0,1,5.765215
2181,D0,1,100.061634
2182,D0,1,26.238759
2183,D0,0,7.733825
2184,D0,0,25.254454
2185,D0,0,3.290391
2186,D0,0,16.930046
2187,D0,1,8.071301
2188,D0,1,4.49968
2189,D0,0,3.571621
2190,D0,0,7.03075
2191,D0,0,0.506214
2192,D0,0,41.143949
2193,D0,1,50.565154
2194,D0,1,17.99872
2195,D0,0,5.849584
2196,D0,1,193.992454
2197,D0,0,2.756054
2198,D0,0,38.106665
2199,D0,0,1.209289
2200,D0,1,54.361759
2201,D0,1,44.518709
2202,D0,1,1.771749
2203,D0,0,56.105385
2204,D0,1,14.005254
2205,D0,1,59.198915
2206,D0,1,63.501734
2207,D0,0,37.544205
2208,D0,1,24.045165
2209,D0,0,17.520629
2210,D0,0,3.852851
2211,D0,0,32.62268
2212,D0,1,5.849584
2213,D0,0,3.149776
2214,D0,1,6.327675
2215,D0,0,4.555926
2216,D0,0,2.193594
2217,D0,1,13.21781
2218,D0,1,90.471691
2219,D0,1,60.661311
2220,D0,0,49.918325
2221,D0,1,21.93594
2222,D0,0,14.398976
2223,D0,1,106.642416
2224,D0,0,19.629854
2225,D0,1,137.943315
2226,D0,0,2.727931
2227,D0,0,31.160284
2228,D0,0,61.223771
2229,D0,1,3.515375
2230,D0,1,0.506214
2231,D0,1,0
2232,D0,1,85.634535
